Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,IMPACT,Protein IMPACT,44017,0.00958024214697215,0.00308172633176517,0.00354005853671241,0.0156204257572319,0.00188015804652729
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,WNT9A,Protein Wnt-9a,49795,-0.00490597231826911,0.00158606840506154,-0.00801466639218973,-0.0017972782443485,0.00198143123395536
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,CSF3,Granulocyte colony-stimulating factor,49795,0.0083490822736479,0.00270244220342708,0.00305229555493082,0.013645868992365,0.00200632363792004
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,HDDC2,5'-deoxynucleotidase HDDC2,43930,0.00742314294488218,0.0024345492719191,0.00265142637192075,0.0121948595178436,0.00229677594161683
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,TFPI,Tissue factor pathway inhibitor,50632,-0.00534439896853129,0.00175315674660007,-0.00878058619186743,-0.00190821174519516,0.0023014896437854
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,SH3GLB2,Endophilin-B2,44017,0.0112578559486359,0.00369904521826538,0.00400772732083577,0.0185079845764361,0.00234020938164905
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,AREG,Amphiregulin,50525,0.0077198562640811,0.00254399078273238,0.00273363432992564,0.0127060781982366,0.00241020729540051
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,LRIG1,Leucine-rich repeats and immunoglobulin-like domains protein 1,51040,-0.00581393074672493,0.00192167264818626,-0.00958040913716999,-0.00204745235627987,0.00248384357730987
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,FGFBP1,Fibroblast growth factor-binding protein 1,50910,-0.00551200051796112,0.00182446837624976,-0.00908795853541066,-0.00193604250051159,0.00251937993338937
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,IL18R1,Interleukin-18 receptor 1,51313,-0.00552039010840842,0.00182890072263907,-0.00910503552478099,-0.00193574469203585,0.00254221405917036
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,EGFR,Epidermal growth factor receptor,51381,-0.00272752958838261,0.000909606769241074,-0.00451035885609512,-0.000944700320670107,0.00271369846643718
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,DLK1,Protein delta homolog 1,51381,-0.00924909902525299,0.00308477013203667,-0.0152952484840449,-0.00320294956646111,0.0027161071422155
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,VMO1,Vitelline membrane outer layer protein 1 homolog,50525,-0.0112604692289526,0.00376022958127836,-0.0186305192082582,-0.00389041924964704,0.00274917518582499
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,PSMG3,Proteasome assembly chaperone 3,50684,0.00856020750318235,0.00286624962276921,0.00294235824255471,0.01417805676381,0.00282276471301104
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,PTGR1,Prostaglandin reductase 1,44116,0.0133506642753644,0.00450261261480822,0.00452554355034033,0.0221757850003886,0.00302753539465718
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,SERPING1,Plasma protease C1 inhibitor,44104,-0.00307417954031482,0.00103829714092582,-0.00510924193652943,-0.0010391171441002,0.00307014694335732
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,YOD1,Ubiquitin thioesterase OTU1,42666,0.0102517834118307,0.00350593736226251,0.00338014618179623,0.0171234206418653,0.0034561264613801
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,CDH2,Cadherin-2,50752,-0.00575947616792598,0.00197011613889208,-0.00962090380015445,-0.00189804853569751,0.00346362536771048
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,LGALS3,Galectin-3,50891,-0.00485112911491708,0.00166019587135752,-0.00810511302277782,-0.00159714520705634,0.00347919739310954
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,CXCL9,C-X-C motif chemokine 9,50976,0.0107923974097708,0.0036964932209894,0.00354727069663157,0.01803752412291,0.00350599100047048
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,LRP1,Prolow-density lipoprotein receptor-related protein 1,50525,0.00430054221529259,0.00147586700486229,0.0014078428857625,0.00719324154482268,0.00357090399143778
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,BCAN,Brevican core protein,50365,-0.00549733198486076,0.00189043262231498,-0.00920257992459813,-0.0017920840451234,0.00363935534056329
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,DNAJB2,DnaJ homolog subfamily B member 2,43157,0.00871138285632119,0.00300163716277148,0.00282817401728909,0.0145945916953533,0.00370726952667192
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,AHSP,Alpha-hemoglobin-stabilizing protein,50682,0.0138632755087672,0.00478812847505811,0.00447854369765331,0.0232480073198811,0.00378905887814071
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,COMP,Cartilage oligomeric matrix protein,50224,-0.0053725765868587,0.00186980780201219,-0.00903739987880258,-0.00170775329491482,0.00406338697372794
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,OMG,Oligodendrocyte-myelin glycoprotein,50525,-0.010562649541412,0.00367934128816422,-0.0177741584662138,-0.00335114061661011,0.00409605774665972
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,CD22,B-cell receptor CD22,51313,-0.00661547811082367,0.00230491773019682,-0.0111331168620094,-0.00209783935963791,0.00410434389810638
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,NOTCH1,Neurogenic locus notch homolog protein 1,51381,-0.00251132175783384,0.000875674901950913,-0.00422764456565763,-0.000794998950010054,0.00413413512234602
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,DCN,Decorin,49823,-0.00357442883161379,0.00126092662675654,-0.0060458450200566,-0.00110301264317097,0.00458780709168901
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,RTN4R,Reticulon-4 receptor,51191,-0.00529016647893298,0.00186902376563177,-0.00895345305957125,-0.0016268798982947,0.00465016028641661
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,ACAN,Aggrecan core protein,50274,-0.0044401898467126,0.00156872793359967,-0.00751489659656795,-0.00136548309685724,0.00465025073570006
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,ITGB2,Integrin beta-2,50465,-0.00447042889635198,0.00158521849795241,-0.00757745715233871,-0.00136340064036526,0.00480317292620082
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,PCDH9,Protocadherin-9,43930,-0.00527314586037735,0.0018702971896302,-0.00893892835205254,-0.00160736336870215,0.00481326518957798
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,SPINT3,Kunitz-type protease inhibitor 3,43930,0.0229204255763542,0.00814871834247146,0.00694893762511009,0.0388919135275982,0.00491394083167563
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,RANBP1,Ran-specific GTPase-activating protein,42944,0.00822470783785201,0.00292584487418878,0.002490051884442,0.013959363791262,0.00494018705552025
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,PKLR,Pyruvate kinase PKLR,50811,0.0103821473234009,0.00369453662756685,0.00314085553336992,0.017623439113432,0.00495396317647163
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,THBD,Thrombomodulin,50752,-0.00438990149679657,0.0015678865375819,-0.00746295911045709,-0.00131684388313604,0.00511401788529095
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,F9,Coagulation factor IX,50882,-0.00282807423463161,0.00101022823425728,-0.00480812157377587,-0.000848026895487347,0.00512104661526813
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,IL22,Interleukin-22,43906,0.0103991476174633,0.00374095798145277,0.00306686997381589,0.0177314252611107,0.00544140715026336
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,PROK1,Prokineticin-1,50684,0.00951462951337208,0.00343574883709929,0.00278056179265748,0.0162486972340867,0.00561967940917819
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,KRT14,"Keratin, type I cytoskeletal 14",47996,0.00447162472732247,0.00162939195487578,0.00127801649576594,0.007665232958879,0.00606530610266099
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,HAGH,"Hydroxyacylglutathione hydrolase, mitochondrial",51040,0.0110980564086173,0.00404701972290419,0.00316589775172505,0.0190302150655095,0.00610357958787412
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,CSNK2A1,Casein kinase II subunit alpha,44037,0.00680103257282148,0.00248090233134175,0.00193846400339165,0.0116636011422513,0.00612111583322672
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,NFATC3,"Nuclear factor of activated T-cells, cytoplasmic 3",49795,-0.00906940041201724,0.00332631018155483,-0.0155889683678647,-0.00254983245616976,0.00640197736426049
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,BTD,Biotinidase,44188,-0.00313271131773591,0.00114895826206874,-0.00538466951139064,-0.000880753124081181,0.00640222607106242
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,DBH,Dopamine beta-hydroxylase,44066,-0.0163530976593869,0.00606271360602988,-0.0282360163272054,-0.00447017899156831,0.00699260014442477
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,IL6,Interleukin-6,50525,0.0110419608054191,0.00410216401572322,0.00300171933460161,0.0190822022762366,0.00711036516496441
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,SEPTIN8,Septin-8,43932,0.00484910080345203,0.00180913707488469,0.00130319213667803,0.00839500947022603,0.0073575058628295
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,REG3A,Regenerating islet-derived protein 3-alpha,51381,0.00916064197913131,0.00342937373824534,0.00243906945217045,0.0158822145060922,0.00755979248935454
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,TRIM21,E3 ubiquitin-protein ligase TRIM21,50684,0.0114074825899358,0.00427604737535706,0.00302642973423592,0.0197885354456356,0.00763822957406675
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,ATP1B4,Protein ATP1B4,42534,0.00619786332796657,0.00232751418741456,0.00163593552063404,0.0107597911352991,0.00775069406005984
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,CDON,Cell adhesion molecule-related/down-regulated by oncogenes,50813,-0.00395120492992329,0.00148815367958137,-0.00686798614190277,-0.00103442371794382,0.00793083460652782
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,PECR,Peroxisomal trans-2-enoyl-CoA reductase,42944,-0.00418061864510651,0.00157536223229289,-0.00726832862040057,-0.00109290866981246,0.0079631931233269
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,PROC,Vitamin K-dependent protein C,50882,-0.00378083871740042,0.00142659880198281,-0.00657697236928673,-0.000984705065514113,0.00804579079744281
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,MME,Neprilysin,50525,-0.0118117466166399,0.00446147037799859,-0.0205562285575171,-0.00306726467576266,0.00811143275215667
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,SOST,Sclerostin,50676,-0.00573119618434121,0.00216699841489657,-0.00997851307753849,-0.00148387929114392,0.00817734750411147
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,CDHR5,Cadherin-related family member 5,50752,-0.00569746923408832,0.00215794073029032,-0.00992703306545736,-0.00146790540271929,0.00828740692773521
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,ANKRD54,Ankyrin repeat domain-containing protein 54,49555,0.00846479779024838,0.00321703194292257,0.00215941518212014,0.0147701803983766,0.00850991332846808
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,SMOC1,SPARC-related modular calcium-binding protein 1,51191,-0.0047980547620202,0.00182907395428629,-0.00838303971242134,-0.00121306981161906,0.00871300357846788
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,CFI,Complement factor I,44188,-0.00289431742099456,0.00110435932613813,-0.00505886170022529,-0.000729773141763819,0.00877508280622372
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,WFIKKN1,"WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 1",50203,-0.00593636166211325,0.00227134992273018,-0.0103882075106644,-0.00148451581356209,0.00896250375972444
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,RARRES2,Retinoic acid receptor responder protein 2,51045,-0.00689908807608457,0.00264501263311469,-0.0120833128369894,-0.00171486331517979,0.00910094620860929
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,CDH15,Cadherin-15,51113,-0.00832521883492273,0.00320165592276367,-0.0146004644435395,-0.00204997322630593,0.00931730898889681
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,CEACAM16,Carcinoembryonic antigen-related cell adhesion molecule 16,43930,-0.0117163892276756,0.00450591196860298,-0.0205479766861374,-0.00288480176921371,0.00931935900460204
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,GOT1,"Aspartate aminotransferase, cytoplasmic",44128,0.00600036402618881,0.00231775676735274,0.00145756076217745,0.0105431672902002,0.00963238755778695
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,CHAD,Chondroadherin,43157,-0.0074260250373297,0.00286958733653449,-0.0130504162169373,-0.00180163385772211,0.00966129595159766
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,LXN,Latexin,50125,0.00978807025842989,0.00378788357116279,0.00236381845895083,0.017212322057909,0.0097676429415763
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,TIGAR,"Fructose-2,6-bisphosphatase TIGAR",49482,0.00682372991825902,0.00264185673728145,0.00164569071318738,0.0120017691233307,0.00979937523801883
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,CASQ2,Calsequestrin-2,42666,0.00698387388313432,0.00270677612730053,0.00167859267362528,0.0122891550926434,0.00987920653652971
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,CEACAM5,Carcinoembryonic antigen-related cell adhesion molecule 5,48917,0.00917801569452476,0.00355941525754844,0.00220156178972983,0.0161544695993197,0.00992541380890754
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,NAP1L4,Nucleosome assembly protein 1-like 4,43845,0.00583964490254986,0.00227102390434953,0.00138843805002477,0.010290851755075,0.0101329419707802
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,CCL11,Eotaxin,51313,0.00540322477666664,0.00210271728788732,0.00128189889240749,0.00952455066092578,0.0101832459684267
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,FABP9,Fatty acid-binding protein 9,50684,-0.00796300513497325,0.00310119141437629,-0.0140413403071508,-0.00188466996279572,0.010239688961811
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,APOA4,Apolipoprotein A-IV,44188,-0.0049972487797789,0.00195256779587145,-0.00882428165968694,-0.00117021589987086,0.0104909690984419
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,BPIFA2,BPI fold-containing family A member 2,41427,0.0155586921259367,0.00609224478919811,0.00361789233910836,0.027499491912765,0.0106573985998124
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,CNTN3,Contactin-3,50766,-0.00455938050760506,0.00179124691815154,-0.00807022446718209,-0.00104853654802803,0.010919231007114
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,BAG3,BAG family molecular chaperone regulator 3,50285,-0.00563718715308307,0.00222575021162136,-0.00999965756786094,-0.00127471673830521,0.0113213639541425
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,GGH,Gamma-glutamyl hydrolase,49895,-0.00480598919863181,0.00189970239018649,-0.00852940588339733,-0.0010825725138663,0.0114137174399841
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,IGBP1,Immunoglobulin-binding protein 1,44037,0.00851597820408414,0.00337057300749783,0.00190965510938839,0.0151223012987799,0.0115218189488473
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,PDCD5,Programmed cell death protein 5,51197,0.00817493322337392,0.00324260202329777,0.0018194332577103,0.0145304331890375,0.0117017768333779
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,SERPINF2,Alpha-2-antiplasmin,43352,-0.00191503073786754,0.000760834459949709,-0.00340626627936897,-0.000423795196366114,0.0118390016201588
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,ADD1,Alpha-adducin,43157,0.00974879512651363,0.00387539589194238,0.00215301917830655,0.0173445710747207,0.0118879094574356
Working and living environment,X24004.Nitrogen oxides air pollution; 2010,DNPEP,Aspartyl aminopeptidase,44017,0.00801282374594822,0.00318591162877993,0.00176843695353956,0.0142572105383569,0.0119040593868483
