Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,SSNA1,Sjoegren syndrome nuclear autoantigen 1,47373,0.0138081552546158,0.00396788783820197,0.00603109509173993,0.0215852154174917,0.000502596316668886
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,PKLR,Pyruvate kinase PKLR,50418,0.0172673460603411,0.00497320743194011,0.00751985949373844,0.0270148326269437,0.000517453085160445
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,ADD1,Alpha-adducin,47003,0.0186282328309325,0.00540955609207287,0.0080255028904697,0.0292309627713953,0.00057534713115085
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,TXN,Thioredoxin,47144,0.0116255170149186,0.00338226230579274,0.00499628289556483,0.0182547511342724,0.000589047707339634
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,YOD1,Ubiquitin thioesterase OTU1,46784,0.0163026375199718,0.00477744745560352,0.00693884050698891,0.0256664345329547,0.00064530035277621
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,LGALS4,Galectin-4,50388,0.0146831269491553,0.00432320320563482,0.00620964866611103,0.0231566052321995,0.000684120240515218
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,PSMG3,Proteasome assembly chaperone 3,50393,0.0131942411447891,0.00389553218699356,0.00555899805828168,0.0208294842312964,0.000707813900916475
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,GBP1,Guanylate-binding protein 1,47357,0.0170208231295965,0.00503151053461172,0.00715906248175754,0.0268825837774355,0.000718856032501454
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,HMBS,Porphobilinogen deaminase,50600,0.0105334260932579,0.00313546990495011,0.00438790507955567,0.0166789471069601,0.000782329683836352
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,SH3GLB2,Endophilin-B2,47385,0.0172278755182739,0.00513438761067184,0.00716447580135709,0.0272912752351907,0.000794099584847081
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,BCL2,Apoptosis regulator Bcl-2,47373,0.0139405372818329,0.0041577532957172,0.00579134082222717,0.0220897337414386,0.000801271825943031
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CD2AP,CD2-associated protein,50419,0.0163168117876551,0.00488334178715612,0.00674546188482914,0.0258881616904811,0.000835207464463465
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,AARSD1,Alanyl-tRNA editing protein Aarsd1,50304,0.014100124260459,0.00423900357671672,0.00579167725009418,0.0224085712708237,0.00088158651863122
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,AMPD3,AMP deaminase 3,47385,0.0178834856195718,0.00541785103464213,0.0072644975916732,0.0285024736474704,0.000965738049536474
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,SLC51B,Organic solute transporter subunit beta,46784,0.0183784456400769,0.00557645816761479,0.00744858763155188,0.0293083036486019,0.000983576506965245
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,PDCD5,Programmed cell death protein 5,50604,0.0147676299242178,0.00448803723097014,0.00597107695151637,0.0235641828969193,0.00100187099586614
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,BNIP3L,BCL2/adenovirus E1B 19 kDa protein-interacting protein 3-like,46877,0.0114379940119414,0.00348525677622265,0.00460689073054503,0.0182690972933378,0.00103331877832907
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,UBAC1,Ubiquitin-associated domain-containing protein 1,50304,0.0083887638532608,0.00257709920211204,0.0033376494171212,0.0134398782894004,0.00113518577200569
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CLNS1A,Methylosome subunit pICln,46931,0.00858472837342801,0.00265839427294501,0.00337427559845579,0.0137951811484002,0.00124316141175406
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,MDH1,"Malate dehydrogenase, cytoplasmic",47350,0.0099266540117511,0.00308505469693773,0.00387994680575314,0.0159733612177491,0.00129460934365125
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,ST13,Hsc70-interacting protein,47003,0.0135787267567227,0.00423370338887826,0.00528066811452129,0.0218767853989241,0.00134219685048573
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,PPCDC,Phosphopantothenoylcysteine decarboxylase,50604,0.0115564054752017,0.0036173306384056,0.00446643742392672,0.0186463735264767,0.00140157592879332
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,PEBP1,Phosphatidylethanolamine-binding protein 1,50412,0.0140357773842047,0.00440872573340277,0.00539467494673524,0.0226768798216741,0.00145642056029098
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CA3,Carbonic anhydrase 3,50653,0.0146696394387981,0.00461873743542803,0.00561691406535915,0.023722364812237,0.00149467466053782
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,ACYP1,Acylphosphatase-1,46937,0.0161125372588552,0.00507587058716041,0.00616383090802084,0.0260612436096897,0.00150426008885136
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,DNAJC9,DnaJ homolog subfamily C member 9,47373,0.0186684026146269,0.00588694063733989,0.0071299989654407,0.0302068062638131,0.00152078149224656
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,DDI2,Protein DDI1 homolog 2,47003,0.018509715171328,0.00585164243752236,0.0070404959937842,0.0299789343488719,0.0015631707913951
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,IL3,Interleukin-3,46763,0.0149241184770231,0.00472005201088192,0.00567281653569457,0.0241754204183517,0.0015702555423804
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,WDR46,WD repeat-containing protein 46,47358,0.00912493845117124,0.00288904398119736,0.00346241224802441,0.0147874646543181,0.00158854971498508
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CC2D1A,Coiled-coil and C2 domain-containing protein 1A,50222,0.0180079355703758,0.00572418209972141,0.00678853865492181,0.0292273324858297,0.00165778200039148
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,DDC,Aromatic-L-amino-acid decarboxylase,50388,0.0114992298671407,0.00367505316313413,0.00429612566739781,0.0187023340668836,0.00175635522727023
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CA1,Carbonic anhydrase 1,49949,0.0138923698874946,0.00444698533582147,0.00517627862928447,0.0226084611457046,0.00178650884866901
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,NLGN2,Neuroligin-2,46822,0.0108986992324679,0.00349695056710581,0.00404467612094051,0.0177527223439953,0.00183215676119047
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,LHPP,Phospholysine phosphohistidine inorganic pyrophosphate phosphatase,50416,0.0142039829974671,0.00458865585087227,0.00521021752975743,0.0231977484651767,0.00196759235811001
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CDAN1,Codanin-1,47385,-0.00536669446177144,0.00173419535362982,-0.00876571735488588,-0.00196767156865699,0.00197347479719098
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,PARK7,Parkinson disease protein 7,50412,0.0121256187144538,0.00395196621108562,0.00437976494072603,0.0198714724881816,0.00215580688158535
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,SNX15,Sorting nexin-15,47003,0.0128127698651382,0.00420885442396356,0.00456341519416961,0.0210621245361068,0.00233597086049063
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,PSMD9,26S proteasome non-ATPase regulatory subunit 9,50304,0.0130159796192045,0.00427869427574766,0.00462973883873912,0.02140222039967,0.00235257506501423
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CCL2,C-C motif chemokine 2,50185,0.0121769532047331,0.00400289627206497,0.00433127651148577,0.0200226298979805,0.00235266184422391
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,PRDX2,Peroxiredoxin-2,47123,0.0144164818498192,0.00475005092807629,0.0051063820307897,0.0237265816688488,0.00240856415151978
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,MAEA,E3 ubiquitin-protein transferase MAEA,49898,0.00909225469632619,0.00300427834033122,0.00320386914927699,0.0149806402433754,0.00247751088674212
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,BOLA2_BOLA2B,BolA-like protein 2,46914,0.0123686124689931,0.00409014969017283,0.00435191907625438,0.0203853058617319,0.00249801903530322
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,STIP1,Stress-induced-phosphoprotein 1,50366,0.0150660172512583,0.00500449475829862,0.00525720752499304,0.0248748269775236,0.00261119324275737
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,HNRNPUL1,Heterogeneous nuclear ribonucleoprotein U-like protein 1,47394,0.0117587322639593,0.00391174826470348,0.00409170566514053,0.0194257588627782,0.00265054689567323
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,BLVRB,Flavin reductase,50412,0.0151647849884533,0.00506165520855847,0.00524394077967871,0.0250856291972279,0.00273842126002613
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,THRAP3,Thyroid hormone receptor-associated protein 3,46784,-0.0245706597843567,0.00822640010707472,-0.0406944039942232,-0.0084469155744903,0.00282284492349614
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,TXNRD1,"Thioredoxin reductase 1, cytoplasmic",50412,0.0107316957910902,0.00359709908348483,0.00368138158745993,0.0177820099947204,0.00285352018133152
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,PIK3AP1,Phosphoinositide 3-kinase adapter protein 1,50393,0.0143103993633477,0.00479977011729311,0.00490284993345324,0.0237179487932422,0.0028717950880974
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,INPP5D,"Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 1",46914,0.0133512614482291,0.00448477595875771,0.00456110056906404,0.0221414223273943,0.00291446998270172
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,AHSP,Alpha-hemoglobin-stabilizing protein,50376,0.0188751871929558,0.0063430327540948,0.00644284299493,0.0313075313909816,0.00292607870098165
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,ALDH1A1,Retinal dehydrogenase 1,50412,0.0122716958660597,0.00414422198488936,0.00414902077567653,0.0203943709564428,0.00306814745023263
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,GMPR,GMP reductase 1,50663,0.0108936867851774,0.00370319347419224,0.00363542757576059,0.0181519459945942,0.00326754505356694
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,ARG1,Arginase-1,50249,0.0116923906103996,0.00399031697944711,0.00387136933068327,0.019513411890116,0.00339107517407564
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,DTYMK,Thymidylate kinase,47429,0.0152792278060632,0.00523614092810939,0.00501639158696879,0.0255420640251576,0.00352664549706829
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CXCL14,C-X-C motif chemokine 14,50031,-0.0131752886167681,0.00451905706932026,-0.0220326404726359,-0.00431793676090044,0.00355492520016372
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,DEFB104A_DEFB104B,Beta-defensin 104,46822,-0.0124360569308022,0.0042681685374301,-0.0208016672641652,-0.00407044659743923,0.0035763544840846
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,SORD,Sorbitol dehydrogenase,50499,0.0154418949861855,0.00530035663498346,0.00505319598161787,0.025830593990753,0.00357913204138922
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,GAS6,Growth arrest-specific protein 6,50569,0.00567787205141577,0.00194913819961873,0.00185756118016306,0.00949818292266849,0.00358316041133995
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CHAC2,Glutathione-specific gamma-glutamylcyclotransferase 2,49898,0.0130778691411696,0.00449908573621061,0.00425966109819685,0.0218960771841424,0.00365542039507841
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,DXO,Decapping and exoribonuclease protein,47385,0.0101827595559025,0.00350898865687059,0.00330514178843613,0.0170603773233689,0.00371329251190805
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,IGBP1,Immunoglobulin-binding protein 1,47394,0.0135244033402238,0.00467477216034014,0.0043618499059571,0.0226869567744905,0.00381944714389853
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,IMPACT,Protein IMPACT,47385,0.0121823321401262,0.00422368730630841,0.00390390501976176,0.0204607592604907,0.00392745140498907
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,C9orf40,Uncharacterized protein C9orf40,47373,0.0175233931308899,0.00607954902290657,0.00560747704599302,0.0294393092157868,0.00395167726061827
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,SOD1,Superoxide dismutase [Cu-Zn],49986,0.0107595553880719,0.00373362107785066,0.00344165807548463,0.0180774527006592,0.00395801984393762
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,SMNDC1,Survival of motor neuron-related-splicing factor 30,47373,0.0143664230002368,0.00500580961931845,0.00455503614637266,0.024177809854101,0.00410995247311009
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,EPCAM,Epithelial cell adhesion molecule,50382,0.0207608071286364,0.00724047435884365,0.00656947738530282,0.0349521368719699,0.00414352223202858
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,SULT2A1,Bile salt sulfotransferase,50393,0.0128532630811677,0.00449277316820849,0.00404742767147902,0.0216590984908563,0.00422875150935654
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,MARCO,Macrophage receptor MARCO,50419,0.00572457028074502,0.00200285989626988,0.00179896488405606,0.00965017567743398,0.00426457667429329
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,GLOD4,Glyoxalase domain-containing protein 4,50358,0.00763937342493779,0.00267401311622547,0.00239830771713587,0.0128804391327397,0.00428213408327661
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,RABGAP1L,Rab GTPase-activating protein 1-like,50031,0.013402758198347,0.00469628880303456,0.00419803214439922,0.0226074842522947,0.00432269501303613
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,IL32,Interleukin-32,50393,0.00960547343559661,0.00339936215911791,0.0029427236037255,0.0162682232674677,0.00472248431029853
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,ZHX2,Zinc fingers and homeoboxes protein 2,47385,0.00769624645463506,0.0027393973857272,0.00232702757860975,0.0130654653306604,0.00496748848169193
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,GLRX,Glutaredoxin-1,50285,0.0123689974966292,0.00441791012988487,0.00370989364205489,0.0210281013512036,0.00511890668926504
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,KLF4,Krueppel-like factor 4,46822,0.00905759924017064,0.00325108675271495,0.00268546920484934,0.0154297292754919,0.00534143925558341
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,MTR,Methionine synthase,46784,0.0140955551579758,0.00508205802879476,0.00413472142153811,0.0240563888944136,0.0055497669789862
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,TBC1D17,TBC1 domain family member 17,49921,0.0093115517898659,0.00336042798460202,0.00272511294004595,0.0158979906396859,0.00559427533311961
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,UROD,Uroporphyrinogen decarboxylase,47003,0.0144918405857939,0.00524458455658575,0.00421245485488584,0.024771226316702,0.00572943897825892
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CCL11,Eotaxin,50663,0.00799597245366945,0.0029002274566209,0.00231152663869249,0.0136804182686464,0.00583795049725897
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,S100A4,Protein S100-A4,50463,0.0119042608430269,0.00433942663482004,0.00339898463877959,0.0204095370472742,0.00608784099971834
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,STAMBP,STAM-binding protein,50190,0.0134000501523903,0.00490313338850043,0.00378990871092944,0.0230101915938511,0.00628197108538849
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,S100A16,Protein S100-A16,49886,0.012919922077965,0.00474098232595076,0.0036275967191015,0.0222122474368285,0.00643233928231688
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,ADGRE2,Adhesion G protein-coupled receptor E2,50493,0.00597802415874284,0.00221106812846659,0.00164433062694832,0.0103117176905374,0.00686289213105524
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,EEF1D,Elongation factor 1-delta,47429,0.019209820890671,0.00712259163795712,0.00524954128027508,0.033170100501067,0.00700238903455788
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,LXN,Latexin,50115,0.0144465688523637,0.00536139197996589,0.00393824057163053,0.0249548971330968,0.00705372762825421
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,IFNAR1,Interferon alpha/beta receptor 1,47373,-0.00518612302163119,0.00192522689257083,-0.00895956773107001,-0.00141267831219237,0.00707111822501976
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,PLPBP,Pyridoxal phosphate homeostasis protein,50419,0.0139883960330667,0.00521699546143138,0.00376308492866118,0.0242137071374722,0.0073389111288071
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CARHSP1,Calcium-regulated heat-stable protein 1,49921,0.0105032818063825,0.00392846235286395,0.00280349559476918,0.0182030680179959,0.00750908072627057
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,TSNAX,Translin-associated protein X,46784,0.00827278600376506,0.00309748936536588,0.00220170684764793,0.0143438651598822,0.00757372211553674
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,BECN1,Beclin-1,46914,0.0123673391178491,0.00463086160394271,0.00329085037412134,0.0214438278615768,0.00757748896994597
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CST6,Cystatin-M,49857,-0.0102299311770748,0.00383236772300298,-0.0177413719141607,-0.00271849043998899,0.00760559214762341
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,GNPDA1,Glucosamine-6-phosphate isomerase 1,46914,0.00693425982418066,0.00259873408871746,0.00184074101029445,0.0120277786380669,0.00762982445120193
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,EZR,Ezrin,50604,0.00513274734658725,0.00193312968007381,0.00134381317364258,0.00892168151953191,0.00793304620559385
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,DENR,Density-regulated protein,46877,0.0116205993494775,0.00439628978839107,0.00300387136423097,0.020237327334724,0.00821785594871245
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,HSPA2,Heat shock-related 70 kDa protein 2,47358,0.00723230468366325,0.00273621107407241,0.00186933097848133,0.0125952783888452,0.00821990620489834
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,DAND5,DAN domain family member 5,46877,0.011690519902128,0.00444578628256334,0.00297677878830385,0.0204042610159521,0.00855637492261229
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,PSMG4,Proteasome assembly chaperone 4,46877,0.011544849297367,0.00441358389910127,0.00289422485512848,0.0201954737396055,0.0089103869967656
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,RBKS,Ribokinase,49896,0.0102202533018354,0.00391032851921955,0.00255600940416509,0.0178844971995057,0.00896421993073167
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,GOT1,"Aspartate aminotransferase, cytoplasmic",47451,0.00867391800100852,0.00332463010147574,0.00215764300211607,0.015190192999901,0.00908822833952145
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,MLN,Promotilin,50393,0.0180606453521682,0.00693041503456907,0.00447703188441282,0.0316442588199236,0.00916693908961217
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,AIF1,Allograft inflammatory factor 1,49898,0.0106917866622642,0.00410505905928214,0.00264587090607121,0.0187377024184572,0.00920618298134376
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,C1QTNF9,Complement C1q and tumor necrosis factor-related protein 9A,46972,0.00991085115637104,0.00381562138393817,0.00243223324385222,0.0173894690688899,0.00939961641781804
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,IDO1,"Indoleamine 2,3-dioxygenase 1",46914,0.0126930399669022,0.00489189802678636,0.00310491983440096,0.0222811600994035,0.0094747149203497
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,EGLN1,Egl nine homolog 1,50393,0.01160849923579,0.00449951051546122,0.00278945862548597,0.020427539846094,0.00988802885049041
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CCS,Copper chaperone for superoxide dismutase,50222,0.00926498759590846,0.00360925213354489,0.00219085341416048,0.0163391217776564,0.0102646196936752
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,UBE2B,Ubiquitin-conjugating enzyme E2 B,47358,0.0056821739973929,0.00222341629451538,0.00132427806014276,0.0100400699346431,0.0106081491168777
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,FGF12,Fibroblast growth factor 12,46877,0.00900913767795907,0.0035261998048483,0.0020977860604564,0.0159204892954618,0.010629428295552
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,TAX1BP1,Tax1-binding protein 1,47385,0.0123443965734917,0.00483201499655951,0.00287364718023503,0.0218151459667483,0.0106354465257269
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,THOP1,Thimet oligopeptidase,50313,0.00630139524200545,0.00246669514057611,0.00146667276647628,0.0111361177175346,0.0106380489084521
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,CXCL9,C-X-C motif chemokine 9,50493,0.0128685867246603,0.00504829383714203,0.00297393080386192,0.0227632426454587,0.0108070099424509
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,NXPH3,Neurexophilin-3,46877,0.00593679705541535,0.00234064797512939,0.00134912702416175,0.0105244670866689,0.0112084297646924
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,IL33,Interleukin-33,50031,0.00775239618701432,0.00306309876415846,0.00174872260926374,0.0137560697647649,0.0113841253356519
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,FCER1A,High affinity immunoglobulin epsilon receptor subunit alpha,47394,-0.00467280200384477,0.00185460459267553,-0.00830782700548882,-0.00103777700220072,0.0117581221766063
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,NEDD9,Enhancer of filamentation 1,46877,0.00691740487610778,0.00274870553966965,0.00152994201835527,0.0123048677338603,0.0118576634861874
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,NAP1L4,Nucleosome assembly protein 1-like 4,47329,0.00784647634652623,0.00312738167973928,0.00171680825423724,0.0139761444388152,0.012117086331205
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,MMP15,Matrix metalloproteinase-15,47429,0.00957311289190018,0.00381558972837964,0.00209455702427609,0.0170516687595243,0.0121174920781867
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,ANGPT2,Angiopoietin-2,50600,0.00730806964942578,0.0029139391388797,0.00159674893722157,0.01301939036163,0.0121498648962949
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,BTN1A1,Butyrophilin subfamily 1 member A1,47319,-0.00733839869535066,0.00293127835860461,-0.0130837042782157,-0.00159309311248562,0.0123062854826557
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,MIF,Macrophage migration inhibitory factor,50366,0.0128101919159634,0.00518334879980414,0.00265082826834731,0.0229695555635795,0.0134656510335405
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,RASSF2,Ras association domain-containing protein 2,49898,0.0114056375522145,0.00461597379660708,0.00235832891086465,0.0204529461935644,0.013484889463223
Working and living environment,X24005.Particulate matter air pollution (pm10); 2010,RANBP1,Ran-specific GTPase-activating protein,46914,0.00992853331000993,0.0040190460340311,0.00205120308330897,0.0178058635367109,0.0135063522442308
